MSSubClass-20,MSSubClass-30,MSSubClass-40,MSSubClass-45,MSSubClass-50,MSSubClass-60,MSSubClass-70,MSSubClass-75,MSSubClass-80,MSSubClass-85,MSSubClass-90,MSSubClass-120,MSSubClass-150,MSSubClass-160,MSSubClass-180,MSSubClass-190,MSZoning-C (all),MSZoning-FV,MSZoning-RH,MSZoning-RL,MSZoning-RM,LotFrontage,LotArea,Street-Grvl,Street-Pave,LotConfig-Corner,LotConfig-CulDSac,LotConfig-FR2,LotConfig-FR3,LotConfig-Inside,LandSlope-Gtl,LandSlope-Mod,LandSlope-Sev,Neighborhood-Blmngtn,Neighborhood-Blueste,Neighborhood-BrDale,Neighborhood-BrkSide,Neighborhood-ClearCr,Neighborhood-CollgCr,Neighborhood-Crawfor,Neighborhood-Edwards,Neighborhood-Gilbert,Neighborhood-IDOTRR,Neighborhood-MeadowV,Neighborhood-Mitchel,Neighborhood-NAmes,Neighborhood-NoRidge,Neighborhood-NPkVill,Neighborhood-NridgHt,Neighborhood-NWAmes,Neighborhood-OldTown,Neighborhood-Sawyer,Neighborhood-SawyerW,Neighborhood-Somerst,Neighborhood-StoneBr,Neighborhood-SWISU,Neighborhood-Timber,Neighborhood-Veenker,BldgType-1Fam,BldgType-2fmCon,BldgType-Duplex,BldgType-Twnhs,BldgType-TwnhsE,HouseStyle-1.5Fin,HouseStyle-1.5Unf,HouseStyle-1Story,HouseStyle-2.5Fin,HouseStyle-2.5Unf,HouseStyle-2Story,HouseStyle-SFoyer,HouseStyle-SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle-Flat,RoofStyle-Gable,RoofStyle-Gambrel,RoofStyle-Hip,RoofStyle-Mansard,RoofStyle-Shed,RoofMatl-ClyTile,RoofMatl-CompShg,RoofMatl-Membran,RoofMatl-Metal,RoofMatl-Roll,RoofMatl-Tar&Grv,RoofMatl-WdShake,RoofMatl-WdShngl,MasVnrType-BrkCmn,MasVnrType-BrkFace,MasVnrType-Stone,MasVnrArea,Foundation-BrkTil,Foundation-CBlock,Foundation-PConc,Foundation-Slab,Foundation-Stone,Foundation-Wood,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating-Floor,Heating-GasA,Heating-GasW,Heating-Grav,Heating-OthW,Heating-Wall,Electrical-1,Electrical-FuseA,Electrical-FuseF,Electrical-FuseP,Electrical-Mix,Electrical-SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath-0,BsmtFullBath-1,BsmtFullBath-2,BsmtFullBath-3,BsmtHalfBath-0,BsmtHalfBath-1,BsmtHalfBath-2,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType-2Types,GarageType-Attchd,GarageType-Basment,GarageType-BuiltIn,GarageType-CarPort,GarageType-Detchd,GarageYrBlt,GarageCars-0,GarageCars-1,GarageCars-2,GarageCars-3,GarageCars-4,GarageCars-5,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence-GdPrv,Fence-GdWo,Fence-MnPrv,Fence-MnWw,MiscFeature-Gar2,MiscFeature-Othr,MiscFeature-Shed,MiscFeature-TenC,SaleType-COD,SaleType-Con,SaleType-ConLD,SaleType-ConLI,SaleType-ConLw,SaleType-CWD,SaleType-New,SaleType-NONE,SaleType-Oth,SaleType-WD,SaleCondition-Abnorml,SaleCondition-AdjLand,SaleCondition-Alloca,SaleCondition-Family,SaleCondition-Normal,SaleCondition-Partial,HasLotFrontage,HasCentralAir,HasAlley,HasLandContour,ElectricalOk,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,Condition_Feedr,Condition_PosN,Condition_Artery,Condition_RRAe,Condition_RRNn,Condition_RRAn,Condition_PosA,Condition_RRNe,Exterior_VinylSd,Exterior_MetalSd,Exterior_Wd.Sdng,Exterior_HdBoard,Exterior_BrkFace,Exterior_WdShing,Exterior_CemntBd,Exterior_Plywood,Exterior_AsbShng,Exterior_Stucco,Exterior_BrkComm,Exterior_AsphShn,Exterior_Stone,Exterior_ImStucc,Exterior_CBlock,Exterior_Wd.Shng,Exterior_CmentBd,Exterior_Brk.Cmn,Exterior_Other,SalePriceLog,MiscValLog,YrMoSold,newer_dwelling,SaleCondition_PriceDown,HouseDirectModifiedAfterBuilt,HouseDirectSoldAfterBuilt,HouseIsModified,GarageDirectBuilt,YrMoSoldCount,Scored Labels
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0667136381510165,-0.376394572596832,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1950,1982,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.573558662353834,1.78796640984512,0.262607313446085,0.355026716355882,0,1,0,0,0,0,0,1,0,0,0,0,-0.0601121966952947,1.0067383752117,-0.101197016502059,0.796973435792566,0,1,0,0,1,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,0,1,0,0,0,0,1950,0,1,0,0,0,0,-1.07987892486559,-0.740760408320604,-0.702842766617084,2.25586749646934,-0.103330530851366,-0.285935458023539,-0.0631501734693743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,2,2,3,2,3,0,3,3,6,3,4,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8350089641393,2.30258509299405,200908,0,0,,,,,69,11.7414693832397
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.00868687595566,-1.00031307679187,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,5,1978,1978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.285980270426155,-0.293025279752882,-0.0377233339037613,-0.445345252007733,0,1,0,0,0,0,0,0,0,0,0,1,-0.776410128055093,0.617123152569226,-0.101197016502059,-0.0884644318971892,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,0,1,0,0,0,0,1978,0,0,1,0,0,0,-0.151799352818783,-0.535234796144337,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,1,2,3,3,3,3,7,5,1,2,3,3,1,0,1,0.297607266471232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.8913619006905,2.30258509299405,201010,0,0,,,,,8,11.9077405929565
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.02262520624584,0.202378608936934,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,1999,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.37903221612024,0,0,1,0,0,0,0.18160902331885,-0.293025279752882,0.153396168955232,0.228055525907264,0,1,0,0,0,0,0,0,0,0,0,1,0.0112626861448276,1.7953009216378,-0.101197016502059,1.52034455091411,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,0,1,0,0,0,0,1999,0,0,0,1,0,0,0.920132552895277,0.302677315035829,0.140802810583273,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,4,3,3,7,6,1,2,3,2,1,0,3,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5776362019627,2.30258509299405,201007,0,0,,,,,72,12.7236223220825
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.664158368210282,-0.173494246029342,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1964,1964,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.80962333326459,0,1,0,0,0,0,0.245271415424978,-0.293025279752882,0.312662421337726,0.452522451878929,0,1,0,0,0,0,0,0,0,0,0,1,0.233034643540922,-0.785025043886639,-0.101197016502059,-0.493631313317724,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,2.17157453260921,0,1,0,0,0,0,1964,0,1,0,0,0,0,-0.0543509977538682,-0.740760408320604,1.01404998698364,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,2,3,4,3,3,7,4,1,2,3,3,1,0,2,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.982929094216,6.56526497003536,200606,1,0,,,,,51,11.885910987854
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.634286131707318,-0.117062592702758,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.860993375968885,-0.254888466334805,0,1,0,0,0,0,0,0,0,0,0,1,-0.562285479534726,1.21671065088729,-0.101197016502059,0.585496087929164,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.98684936683629,-0.924311211315714,0,1,0,0,0,0,2006,0,0,1,0,0,0,0.771639821367788,0.397535289886414,0.0815996121832479,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,2,3,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2713921116508,2.30258509299405,200707,0,0,,,,,50,12.2350902557373
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.514797185695465,0.0271234518642645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,1958,1958,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0201537555218542,0,1,0,0,0,0,0.157461219416526,-0.293025279752882,-1.10480722486647,-1.05072574932526,0,1,0,0,0,0,0,0,0,0,0,1,-0.164625417996902,-0.785025043886639,-0.101197016502059,-0.801953427959692,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,1958,0,1,0,0,0,0,-0.968509376219971,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,2,2,2,3,0,3,3,7,5,1,2,3,3,4,0,2,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8493977015914,2.30258509299405,200606,0,0,,,,,51,11.6519174575806
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.544669422198429,-0.0255038203391783,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2000,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,-0.401760482206605,-1.51326365738808,0,1,0,0,0,0,0,0,0,0,0,1,-0.982887467699733,0.745439543259863,-0.101197016502059,-0.139851451004184,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,0,0,0,1,0,0,2000,0,0,1,0,0,0,-0.337415267228144,0.0497227154342694,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,4,2,3,3,3,3,7,1,1,2,3,2,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0435537160324,2.30258509299405,200704,0,0,,,,,32,12.0211315155029
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.962880733239914,-0.034000271514192,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,4,1880,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,1,0,0,0,0,0,-0.968704544391867,-0.293025279752882,1.01798439617449,-0.0984418209606137,0,0,1,0,0,0,0,0,0,0,0,1,0.0469501275648887,1.62265705052676,-0.101197016502059,1.40175912220566,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,2.60138381224446,-0.207698474525451,0.98684936683629,-0.924311211315714,0,0,0,0,0,1,1930,0,1,0,0,0,0,-1.24229284997378,-0.740760408320604,0.00759561418321662,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,2,1,3,0,2,3,7,1,1,0,3,3,2,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6741936125664,2.30258509299405,200708,0,0,,,,,89,11.6769170761108
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.216074820665833,-0.259092821300002,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.476479138074006,-0.638069380367244,0,1,0,0,0,0,0,0,0,0,0,1,-0.97269105586543,1.07672913377023,-0.101197016502059,0.148706425519709,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,2006,0,0,1,0,0,0,0.655629874861938,-0.740760408320604,0.0371972133832291,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,3,4,3,4,0,3,3,7,1,1,2,3,3,1,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1909590077201,2.30258509299405,200611,0,0,,,,,45,12.152063369751
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.275819293671759,0.0618701327889473,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.965217376267236,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,2.45138066761693,1.32998407158635,0,1,0,0,0,0,0,0,0,0,0,1,1.23993031217836,-0.785025043886639,-0.101197016502059,0.287056092346234,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,0,1,0,0,0,0,2007,0,0,0,1,0,0,1.84357172708185,0.776967189288753,0.481221201383417,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,3,4,3,3,4,3,3,7,1,1,2,3,2,3,0,2,0.297607266471232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4248064883557,2.30258509299405,200703,1,0,,,,,41,12.4057416915894
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.245947057168796,-0.307662086972095,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1966,1966,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,0.706274944469349,-0.293025279752882,-0.838605060170018,-0.218610983349485,0,1,0,0,0,0,0,0,0,0,0,1,-0.521499832197514,-0.785025043886639,-0.101197016502059,-1.07865276161274,0,1,0,0,1,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,0,1,0,0,0,0,1966,0,1,0,0,0,0,-0.40238083727142,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,2,4,2,3,0,3,3,7,4,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7519423654407,2.30258509299405,200701,1,0,,,,,31,11.7449951171875
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0667136381510165,-0.555200485384433,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1915,1950,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.968704544391867,-0.293025279752882,0.6357453904565,-0.479355392306471,0,1,0,0,0,0,0,0,0,0,0,1,-0.81464667243373,0.999739299355851,-0.101197016502059,0.206022716062127,1,0,0,0,1,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,4.45593111885755,0.98684936683629,-0.924311211315714,0,0,0,0,0,1,1915,0,1,0,0,0,0,-0.434863622293058,-0.740760408320604,-0.702842766617084,2.78518845113871,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,3,3,3,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.799602219893816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5843154610569,2.30258509299405,201008,0,0,,,,,79,11.6126499176025
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.72562055202678,0.159389102245447,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1954,1954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,0.098189337110821,-0.293025279752882,-0.0877784417954024,-0.0984418209606137,0,1,0,0,0,0,0,0,0,0,0,1,-0.386397375392997,-0.785025043886639,-0.101197016502059,-0.973902299586944,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,0.623631660646747,0,1,0,0,0,0,1954,0,1,0,0,0,0,-0.917464999757397,-0.740760408320604,-0.702842766617084,1.50859085458316,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,2,3,2,3,4,3,3,7,4,1,2,3,2,1,0,2,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8277362048103,2.30258509299405,200610,1,0,,,,,120,11.8585472106934
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02262520624584,-0.589439915492697,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,6,1912,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.968704544391867,-0.293025279752882,0.442350655420614,-0.672079520665981,0,1,0,0,0,0,0,0,0,0,0,1,-0.587776509120484,1.38235544614248,7.8964099180297,1.43931117463,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,2.60138381224446,-0.207698474525451,0.98684936683629,-0.924311211315714,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.19357441132175,-0.740760408320604,2.22771555418416,0.107447151046583,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,2,2,4,2,3,0,0,0,7,1,1,2,3,3,1,0,0,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5521461781235,2.30258509299405,200910,0,1,,,,,110,11.8040800094604
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0667136381510165,-0.52856981752245,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,1953,1953,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.567015949674981,0,1,0,0,0,0,-0.968704544391867,-0.293025279752882,0.854167679438206,-0.261690494394552,0,1,0,0,0,0,0,0,0,0,0,1,-0.569932788410454,-0.785025043886639,-0.101197016502059,-1.11620481403708,1,0,0,0,1,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,0,0,0,0,0,1,1974,0,0,1,0,0,0,0.479294756173045,-0.740760408320604,-0.229217179416884,1.38404474760213,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2,1,2,2,3,0,3,3,5,1,1,2,3,3,1,0,1,-0.799602219893816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4403547721354,2.30258509299405,200905,1,0,,,,,27,11.3648977279663
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.00868687595566,-0.954026439793657,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,5,1999,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.98297819860842,0,0,1,0,0,0,-0.968704544391867,-0.293025279752882,0.490130531135362,-0.624465324247749,0,1,0,0,0,0,0,0,0,0,0,1,-1.00837849728549,0.794433074250833,-0.101197016502059,-0.118110789074301,1,0,0,0,1,0,0,0.781365814350925,1.23259887250509,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,0,0,0,0,0,1,1999,0,0,1,0,0,0,0.0895013359133866,0.887634826614435,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,2,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,1,0.297607266471232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0668105781967,2.30258509299405,200703,0,0,,,,,41,12.1257858276367
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.09830358546455,-1.07640069925467,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,5,1971,1971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.730349494188502,0,1,0,0,0,0,-0.119140898010097,-0.293025279752882,-1.05702734915172,-1.28879673141642,0,1,0,0,0,0,0,0,0,0,0,1,-1.72467642864529,0.390819699896649,-0.101197016502059,-1.0154071996349,1,0,0,0,1,0,0,-1.02736282330994,1.23259887250509,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,0,0,0,0,0,1,1971,0,1,0,0,0,0,-0.968509376219971,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,3,0,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3551013797767,2.30258509299405,200810,0,1,,,,,101,11.521089553833
